fid,latitude,longitude,TOTAL_SCORE,cluster
737,42.31662244,-71.09399485,61,167
738,42.31654986,-71.09379053,51,167
739,42.31653549,-71.09530021,51,167
740,42.3167569,-71.09587385,57,167
741,42.31718103,-71.09450587,51,167
742,42.31724373,-71.09468356,51,167
743,42.31739265,-71.09453186,51,167
744,42.31753353,-71.0944416,51,167
745,42.31735406,-71.09421559,57,167
746,42.31963415,-71.09339997,51,11
747,42.31779874,-71.09145386,59,11
748,42.31770351,-71.09275246,57,11
749,42.31699416,-71.09304527,51,167
750,42.31689487,-71.09324483,51,167
751,42.31687472,-71.09342712,51,167
752,42.31690815,-71.09366123,60,167
753,42.31710713,-71.09382548,60,167
754,42.31735279,-71.09361974,60,167
755,42.31769657,-71.09483699,57,167
756,42.31735082,-71.09497177,61,167
757,42.31739989,-71.09511411,61,167
758,42.31974185,-71.0922808,86,11
759,42.32075057,-71.09278484,62,11
760,42.32080121,-71.09271431,62,11
761,42.32085184,-71.09264378,62,11
762,42.32090247,-71.09257324,62,11
763,42.32095311,-71.09250271,62,11
764,42.32100375,-71.09243217,62,11
765,42.32106437,-71.09235023,59,11
766,42.3195068,-71.09102857,61,11
767,42.32807088,-71.08184853,60,2
768,42.3281053,-71.08229235,74,2
769,42.32811808,-71.08244678,51,2
770,42.32771647,-71.08096392,51,2
771,42.32731998,-71.08095544,57,2
772,42.32686033,-71.08080572,51,2
773,42.3277615,-71.08176327,60,2
774,42.32715273,-71.08284705,51,2
775,42.32634497,-71.08253905,51,2
776,42.32626434,-71.08241776,51,2
777,42.32622063,-71.08221772,51,2
778,42.32599905,-71.08252006,51,2
779,42.32598115,-71.08268625,51,2
780,42.32568783,-71.08013888,61,2
781,42.32497038,-71.08023203,60,2
782,42.32532743,-71.08049674,51,2
783,42.32463865,-71.07932047,51,2
784,42.32457954,-71.07985317,51,2
785,42.32451383,-71.08180404,51,9
786,42.32506542,-71.0818633,61,9
787,42.32460097,-71.08091795,57,9
788,42.32435776,-71.08158001,61,9
789,42.32392552,-71.08199665,51,9
790,42.32395426,-71.0818676,69,9
791,42.32405658,-71.08139586,51,9
792,42.32428818,-71.08052876,57,9
793,42.32391036,-71.08084725,72,9
794,42.32335931,-71.08143931,61,9
795,42.32352108,-71.08086366,51,9
796,42.3237204,-71.08032412,57,9
797,42.323599,-71.0797446,61,9
798,42.32357419,-71.0799421,51,9
799,42.32370266,-71.08000827,61,9
800,42.32387894,-71.0794803,62,9
801,42.32381212,-71.0793489,62,9
802,42.32371979,-71.07913642,62,9
803,42.3234774,-71.07937428,69,9
804,42.32271179,-71.08133538,58,9
805,42.32271581,-71.08035545,57,9
806,42.32233598,-71.08013488,59,9
807,42.32246399,-71.07997306,59,9
808,42.32277752,-71.07961281,68,9
809,42.32273408,-71.07901703,51,9
810,42.32287099,-71.07828679,60,9
811,42.3219194,-71.07857147,61,9
812,42.32242264,-71.07736948,60,9
813,42.32204845,-71.07749848,60,9
814,42.32190855,-71.07744466,76,9
815,42.32209543,-71.0777233,61,9
816,42.32210065,-71.07784439,51,9
817,42.32209126,-71.07802451,60,9
818,42.32185043,-71.07816975,67,9
819,42.32178431,-71.07760278,76,9
820,42.32164204,-71.07811074,68,9
821,42.32167066,-71.07820861,70,9
822,42.32170524,-71.07830243,68,9
823,42.32175471,-71.07839298,68,9
824,42.32110869,-71.07825395,60,9
825,42.32114061,-71.07832399,60,9
826,42.32011608,-71.07801918,65,9
827,42.32018642,-71.07819711,51,9
828,42.32033717,-71.0783221,51,9
829,42.32093566,-71.0807157,61,9
830,42.32088429,-71.08060636,59,9
831,42.32029182,-71.07934195,60,9
832,42.32019731,-71.07913415,60,9
833,42.32016515,-71.07906257,59,9
834,42.32013237,-71.07899116,60,9
835,42.31991553,-71.07846647,73,9
836,42.31984924,-71.07830403,63,9
837,42.31981044,-71.07803733,76,9
838,42.31997086,-71.07941827,61,9
839,42.32009074,-71.07967271,59,9
840,42.32052399,-71.08058588,59,9
841,42.32062326,-71.08081302,57,9
842,42.32067617,-71.0809214,61,9
843,42.32291859,-71.08506752,61,8
844,42.32281834,-71.08540836,57,8
845,42.32330951,-71.08546762,87,8
846,42.32329294,-71.08527476,58,8
847,42.3218297,-71.08561072,51,8
848,42.32195763,-71.08576436,51,8
849,42.32198492,-71.08589481,61,8
850,42.32203483,-71.0860282,69,8
851,42.32171363,-71.08569987,51,8
852,42.32166985,-71.08599065,51,8
853,42.32172734,-71.08609427,51,8
854,42.32105621,-71.08456292,60,8
855,42.32170209,-71.08507672,59,8
856,42.32154991,-71.0849127,61,8
857,42.32143601,-71.0845902,61,8
858,42.32175755,-71.08437582,51,8
859,42.32183117,-71.0846729,61,8
860,42.32176638,-71.08347078,56,8
861,42.32138803,-71.08355619,51,8
862,42.32129831,-71.08360887,61,8
863,42.32166907,-71.08377459,60,8
864,42.32125921,-71.08307806,51,8
865,42.32094417,-71.08305312,60,8
866,42.3208291,-71.0829652,86,8
867,42.32077942,-71.08308526,86,8
868,42.32096607,-71.08334979,51,8
869,42.3210371,-71.08334407,51,8
870,42.32111116,-71.08333776,51,8
871,42.32131319,-71.08328983,51,8
872,42.32138625,-71.08326498,51,8
873,42.32145118,-71.08324248,51,8
874,42.31963854,-71.07975116,51,9
875,42.3195564,-71.07956811,51,9
876,42.31921001,-71.07874912,59,9
877,42.31911283,-71.07850125,51,9
878,42.31841803,-71.07798796,51,9
879,42.31884159,-71.07868693,61,9
880,42.31887901,-71.07878514,61,9
881,42.31906175,-71.07929689,51,9
882,42.31912047,-71.07944121,51,9
883,42.31963715,-71.08050455,51,9
884,42.3198047,-71.0808591,60,9
885,42.31921548,-71.08063999,51,10
886,42.31917263,-71.08054835,61,10
887,42.31906802,-71.08033171,61,10
888,42.31901394,-71.08022297,51,10
889,42.31896811,-71.08012855,51,10
890,42.31881132,-71.07979644,51,10
891,42.31872251,-71.0796043,51,10
892,42.31854019,-71.07916274,61,10
893,42.31826052,-71.07880743,76,10
894,42.3186246,-71.0801569,59,10
895,42.31795287,-71.0790396,59,10
896,42.3180272,-71.07915304,76,10
897,42.31811463,-71.0792833,76,10
898,42.3184067,-71.08066346,61,10
899,42.31818645,-71.08019445,76,10
900,42.31812177,-71.08006124,68,10
901,42.31806711,-71.07997861,57,10
902,42.31800891,-71.07989154,51,10
903,42.31793674,-71.07980119,52,10
904,42.31787739,-71.07971744,52,10
905,42.31650202,-71.07897092,59,10
906,42.31661371,-71.07912431,66,10
907,42.31673409,-71.07927575,66,10
908,42.31709822,-71.07967119,66,10
909,42.31721366,-71.079814,66,10
910,42.31732348,-71.07995063,52,10
911,42.31758812,-71.08031743,86,10
912,42.31773989,-71.08113418,59,10
913,42.31677247,-71.07999845,59,10
914,42.3164489,-71.07957471,66,10
915,42.3163306,-71.07941474,57,10
916,42.3162184,-71.07981363,66,10
917,42.31639637,-71.08007896,51,10
918,42.31648963,-71.08021317,60,10
919,42.31657878,-71.08035289,66,10
920,42.31667744,-71.08049176,66,10
921,42.3168908,-71.08080215,76,10
922,42.31697944,-71.08093045,51,10
923,42.31704933,-71.08102285,51,10
924,42.32007191,-71.08331151,51,8
925,42.32016863,-71.08368758,66,8
926,42.32028962,-71.08415875,61,8
927,42.32032014,-71.08427984,51,8
928,42.32033087,-71.08441953,51,8
929,42.32040214,-71.08464082,61,8
930,42.32048296,-71.08458987,51,8
931,42.32070743,-71.08447641,60,8
932,42.32054465,-71.08392962,60,8
933,42.32636978,-71.08433582,51,3
934,42.32595381,-71.08413335,51,3
935,42.32565523,-71.08435325,60,3
936,42.32587966,-71.08466907,61,3
937,42.32582852,-71.08470072,51,3
938,42.32572061,-71.0847597,62,3
939,42.32565489,-71.08483448,51,3
940,42.32590875,-71.08523616,51,3
941,42.32655639,-71.08569086,64,3
942,42.32643491,-71.08561376,84,3
943,42.32519832,-71.08558225,60,3
944,42.32574573,-71.08648512,59,3
945,42.32544309,-71.08520952,51,3
946,42.32421366,-71.08678264,57,3
947,42.32084151,-71.0849476,59,8
948,42.32080234,-71.08479203,51,8
949,42.32057983,-71.08508169,51,8
950,42.32005482,-71.08554141,61,8
951,42.32000784,-71.08503082,61,8
952,42.31987449,-71.08414657,61,8
953,42.31985197,-71.08406042,61,8
954,42.31980609,-71.08388796,60,8
955,42.31858543,-71.08682634,57,11
956,42.31875932,-71.08755223,57,11
957,42.31891539,-71.08820563,64,11
958,42.31769687,-71.08456425,51,11
959,42.31533603,-71.08517775,61,13
960,42.31537733,-71.08535561,51,13
961,42.31517565,-71.08699499,57,13
962,42.31446107,-71.08425133,51,13
963,42.31458967,-71.08510307,51,13
964,42.31469275,-71.08558189,51,13
965,42.31515544,-71.08616347,61,13
966,42.31509171,-71.08600108,61,13
967,42.31479978,-71.08469581,51,13
968,42.31375398,-71.08462435,60,13
969,42.31382876,-71.08495948,60,13
970,42.31417439,-71.08619119,57,13
971,42.31422266,-71.08636474,57,13
972,42.31457388,-71.08678773,60,13
973,42.31449266,-71.08643207,51,13
974,42.31445311,-71.08626162,51,13
975,42.31327475,-71.08500274,51,13
976,42.31350649,-71.08523258,57,13
977,42.31380462,-71.0865427,62,13
978,42.31374894,-71.08639307,51,13
979,42.312895,-71.08509256,57,13
980,42.312751,-71.08478071,57,13
981,42.31282996,-71.08554772,51,13
982,42.3135411,-71.0887483,57,13
983,42.3126973,-71.08843975,51,13
984,42.31196135,-71.08781246,51,13
985,42.31210838,-71.08932601,51,13
986,42.31189652,-71.0888466,61,13
987,42.31152989,-71.08810192,52,13
988,42.31144116,-71.08800346,52,13
989,42.30971414,-71.08816715,61,13
990,42.30666868,-71.08628066,60,13
991,42.30719489,-71.08591022,57,13
992,42.3076147,-71.08587585,51,13
993,42.30813358,-71.08471156,85,13
994,42.30849202,-71.08457905,51,13
995,42.30863295,-71.08509461,51,13
996,42.30839658,-71.08513284,51,13
997,42.30846402,-71.08524329,51,13
998,42.30860548,-71.08549582,59,13
999,42.30962718,-71.08484054,51,13
1000,42.3111156,-71.08432934,52,13
1001,42.31134636,-71.08473646,57,13
1002,42.31145953,-71.0849132,59,13
1003,42.31206759,-71.08447187,58,13
1004,42.31097067,-71.08237786,51,174
1005,42.31068506,-71.08245744,60,174
1006,42.31172394,-71.08264619,76,174
1007,42.31344802,-71.08254311,60,174
1008,42.31350704,-71.08156698,58,174
1009,42.31324957,-71.08128076,62,174
1010,42.31311322,-71.08124992,61,174
1011,42.31232137,-71.08121979,51,174
1012,42.31324291,-71.08054663,57,174
1013,42.31367961,-71.0805899,58,174
1014,42.31399778,-71.08120272,57,174
1015,42.31413418,-71.08127163,65,174
1016,42.31472966,-71.08164332,65,174
1017,42.3145119,-71.08121241,57,174
1018,42.31408062,-71.08302138,61,174
1019,42.31411006,-71.08260569,51,174
1020,42.31417477,-71.08220692,60,174
1021,42.31442565,-71.08298291,51,174
1022,42.31440302,-71.08316716,51,174
1023,42.31587439,-71.08177246,51,174
1024,42.31518683,-71.08198872,51,174
1025,42.31570235,-71.08248698,59,174
1026,42.31533106,-71.08169517,60,174
1027,42.31522893,-71.08128117,61,174
1028,42.31508109,-71.08031867,51,174
1029,42.31457859,-71.08061108,51,174
1030,42.31474019,-71.08044095,51,174
1031,42.31466146,-71.08075392,61,174
1032,42.31473408,-71.08096589,51,174
1033,42.31484296,-71.0808521,61,174
1034,42.31495022,-71.08073985,51,174
1035,42.31614566,-71.08157296,76,10
1036,42.31664048,-71.08115311,76,10
1037,42.31648037,-71.08102316,76,10
1038,42.31628388,-71.08075937,51,10
1039,42.31593971,-71.08020338,66,10
1040,42.31582765,-71.08002131,66,10
1041,42.31558182,-71.07959683,59,10
1042,42.31553539,-71.07951277,59,10
1043,42.3152577,-71.07964316,86,10
1044,42.31580153,-71.08060905,76,10
1045,42.31596057,-71.0808836,51,10
1046,42.31602106,-71.08100976,51,10
1047,42.31671728,-71.08152953,59,10
1048,42.31667599,-71.08166037,51,10
1049,42.31647378,-71.08178639,51,10
1050,42.31514495,-71.09226113,51,167
1051,42.31430746,-71.09214707,65,167
1052,42.31424171,-71.09186825,60,167
1053,42.31419486,-71.09264977,57,167
1054,42.31347206,-71.0930493,51,167
1055,42.31352461,-71.09445774,58,167
1056,42.31108136,-71.09267779,58,167
1057,42.31087909,-71.09279305,57,167
1058,42.31103022,-71.09286966,59,167
1059,42.31130324,-71.09292564,52,167
1060,42.31071688,-71.09188068,59,167
1061,42.31449024,-71.09084123,56,167
1062,42.31451941,-71.08949925,57,167
1063,42.31478607,-71.09053304,72,167
1064,42.31484014,-71.09080619,72,167
1065,42.31530391,-71.09170592,51,167
1066,42.3168283,-71.08926086,65,11
1067,42.31516987,-71.08946223,51,167
1068,42.3156288,-71.09083901,82,167
1069,42.31550567,-71.09090037,82,167
1070,42.31568072,-71.09108743,82,167
1071,42.31569235,-71.0912637,82,167
1072,42.31573989,-71.091428,56,167
1073,42.31588624,-71.09069261,76,167
1074,42.31576409,-71.09074949,76,167
1075,42.31578204,-71.08906711,65,11
1076,42.31591245,-71.08953631,59,11
1077,42.31597688,-71.08976642,59,11
1078,42.31719092,-71.09054268,51,11
1079,42.31763523,-71.0908982,57,11
1080,42.31836481,-71.08907799,51,11
1081,42.31841486,-71.08905265,51,11
1082,42.31857853,-71.08899059,60,11
1083,42.31879993,-71.0888989,59,11
1084,42.31850229,-71.08827347,51,11
1085,42.31845985,-71.08810086,51,11
1086,42.31833593,-71.08755332,86,11
1087,42.32067589,-71.07383642,60,193
1088,42.32065843,-71.07285044,60,193
1089,42.32061786,-71.07296769,51,193
1090,42.32056426,-71.07311759,76,193
1091,42.3204991,-71.07330338,76,193
1092,42.32043432,-71.07348992,76,193
1093,42.31923089,-71.07336497,51,193
1094,42.31944265,-71.07342192,66,193
1095,42.31946407,-71.07354091,65,193
1096,42.31953206,-71.07365816,81,193
1097,42.31957612,-71.07379797,80,193
1098,42.31957519,-71.07392699,80,193
1099,42.31981995,-71.07378727,81,193
1100,42.31984673,-71.07354522,76,193
1101,42.31972912,-71.07351774,76,193
1102,42.3198763,-71.07320494,76,193
1103,42.3200837,-71.07332961,76,193
1104,42.32013838,-71.07316943,76,193
1105,42.32020405,-71.07305468,76,193
1106,42.32028779,-71.07275012,57,193
1107,42.3201561,-71.07248151,61,193
1108,42.31965281,-71.07328033,66,193
1109,42.31962247,-71.07311761,84,193
1110,42.3195631,-71.0730184,59,193
1111,42.31949274,-71.07289828,76,193
1112,42.31943492,-71.07268111,76,193
1113,42.31939036,-71.0732286,76,193
1114,42.31988185,-71.07491674,65,196
1115,42.31877473,-71.07399739,51,196
1116,42.319564,-71.07492277,51,196
1117,42.31933209,-71.07416423,76,193
1118,42.31925116,-71.074015,76,193
1119,42.3191656,-71.07387028,76,193
1120,42.31881138,-71.07254621,76,193
1121,42.31889248,-71.07268327,76,193
1122,42.31904626,-71.07304466,76,193
1123,42.31789074,-71.0733058,60,196
1124,42.31875053,-71.07337862,76,193
1125,42.31867152,-71.07321862,76,193
1126,42.31858021,-71.07291745,64,193
1127,42.31762938,-71.0726583,76,196
1128,42.31790847,-71.07146748,58,193
1129,42.31793634,-71.07183427,59,193
1130,42.31844013,-71.07123307,59,193
1131,42.31781198,-71.07046232,59,193
1132,42.31837285,-71.074411,76,196
1133,42.31831894,-71.07456709,76,196
1134,42.31836317,-71.07471809,76,196
1135,42.31842693,-71.07487148,76,196
1136,42.31882826,-71.07473982,51,196
1137,42.3186485,-71.07440658,51,196
1138,42.3186861,-71.07529743,69,196
1139,42.31875742,-71.07616666,86,196
1140,42.31898004,-71.07605112,86,196
1141,42.3203414,-71.07594209,59,196
1142,42.32007262,-71.07601938,59,196
1143,42.31998703,-71.07638429,57,196
1144,42.32008865,-71.07639757,57,196
1145,42.32016531,-71.07678523,51,196
1146,42.31976179,-71.07640296,51,196
1147,42.31949844,-71.0764052,59,196
1148,42.31947392,-71.07664277,65,196
1149,42.31946637,-71.07679075,81,196
1150,42.31976703,-71.07675673,81,196
1151,42.31988187,-71.07713182,81,196
1152,42.31975339,-71.07712536,78,196
1153,42.31968013,-71.07711664,78,196
1154,42.31953363,-71.0755696,59,196
1155,42.31914862,-71.07726004,68,196
1156,42.31909214,-71.07714164,68,196
1157,42.31909973,-71.07703108,68,196
1158,42.3191146,-71.07681455,68,196
1159,42.31912155,-71.0767132,68,196
1160,42.31813927,-71.07648649,80,196
1161,42.31822042,-71.07646877,80,196
1162,42.31825901,-71.07636098,80,196
1163,42.3179244,-71.07649216,54,196
1164,42.31782231,-71.076543,64,196
1165,42.31787132,-71.0768673,59,196
1166,42.31821155,-71.07723336,51,196
1167,42.31820342,-71.07675298,78,196
1168,42.31822042,-71.07662482,78,196
1169,42.31805883,-71.0765056,80,196
1170,42.31761334,-71.07660121,60,196
1171,42.31745758,-71.07665362,59,196
1172,42.317461,-71.07685371,60,196
1173,42.31762402,-71.07697961,80,196
1174,42.31749786,-71.07715692,80,196
1175,42.31758187,-71.07735659,83,196
1176,42.31754135,-71.07768091,73,196
1177,42.31769632,-71.0776546,73,196
1178,42.3170224,-71.07640055,55,192
1179,42.31763264,-71.07468547,51,196
1180,42.31690006,-71.07490639,51,192
1181,42.31670227,-71.07510784,75,192
1182,42.31670295,-71.07533509,75,192
1183,42.3149213,-71.07332064,56,192
1184,42.31512531,-71.07355537,51,192
1185,42.31572029,-71.0736512,65,192
1186,42.31583344,-71.07363574,60,192
1187,42.31670946,-71.07351016,84,192
1188,42.31765048,-71.0737055,57,196
1189,42.3172764,-71.0734383,56,196
1190,42.31702651,-71.07328864,60,196
1191,42.31608328,-71.07321165,51,192
1192,42.31549296,-71.07329525,51,192
1193,42.31525603,-71.07330979,60,192
1194,42.31451045,-71.07404763,51,192
1195,42.31570745,-71.07489162,51,192
1196,42.31649932,-71.07438278,59,192
1197,42.31661029,-71.0740058,61,192
1198,42.31606909,-71.07412217,57,192
1199,42.31564108,-71.07416596,76,192
1200,42.31555642,-71.07416666,76,192
1201,42.31544518,-71.07415352,76,192
1202,42.31535133,-71.07412892,85,192
1203,42.3162114,-71.07726586,59,192
1204,42.31659342,-71.07761802,73,192
1205,42.31658316,-71.07727754,73,192
1206,42.31656084,-71.07712899,73,192
1207,42.31576177,-71.0779492,63,192
1208,42.31528631,-71.07791866,60,192
1209,42.31493511,-71.07781655,61,192
1210,42.31515763,-71.07773929,86,192
1211,42.31515763,-71.07749158,86,192
1212,42.31482653,-71.07758277,51,192
1213,42.31381004,-71.07765305,59,181
1214,42.31376443,-71.07815887,57,181
1215,42.31496009,-71.0763754,76,192
1216,42.31471497,-71.07646628,59,192
1217,42.31472559,-71.07687084,69,192
1218,42.31539986,-71.0767451,51,192
1219,42.31475668,-71.07544701,67,192
1220,42.31472118,-71.07553419,59,192
1221,42.3139642,-71.0771168,57,192
1222,42.31415785,-71.077041,70,192
1223,42.31402807,-71.07655478,76,192
1224,42.3139918,-71.07644603,76,192
1225,42.31395793,-71.07633875,76,192
1226,42.3139206,-71.07622974,76,192
1227,42.31388489,-71.07612209,94,192
1228,42.31384923,-71.07601734,94,192
1229,42.31382877,-71.07585402,76,192
1230,42.31387542,-71.07382136,72,192
1231,42.3138753,-71.07406204,72,192
1232,42.31389568,-71.07489593,61,192
1233,42.31389833,-71.07502384,84,192
1234,42.31415652,-71.07392144,76,192
1235,42.31411662,-71.07377663,76,192
1236,42.31352676,-71.07476163,51,192
1237,42.31348111,-71.07347977,59,192
1238,42.31336803,-71.07333339,66,191
1239,42.31345323,-71.07277189,59,191
1240,42.31339627,-71.07263425,76,191
1241,42.31337672,-71.07246909,76,191
1242,42.31327311,-71.07264277,76,191
1243,42.31320097,-71.07273151,76,191
1244,42.31310368,-71.07277443,51,191
